analysis	reference	alternative	estimate	lower_confidence_limit	upper_confidence_limit
8	2009	2022	-0.7663	-1.1258	-0.4067
8	2010	2011	-0.1893	-0.4649	0.0863
8	2010	2012	0.0801	-0.1705	0.3307
8	2010	2013	0.0048	-0.2284	0.2381
8	2010	2014	-0.1081	-0.3655	0.1493
8	2010	2015	-0.4168	-0.6861	-0.1475
8	2010	2016	-0.6095	-0.8766	-0.3424
8	2010	2017	-0.3076	-0.5635	-0.0517
8	2010	2018	0.0153	-0.2352	0.2659
8	2010	2019	0.1468	-0.0734	0.367
8	2010	2020	-0.1116	-0.3833	0.1602
8	2010	2021	0.4213	0.1815	0.661
8	2010	2022	-0.7492	-1.0753	-0.4232
8	2011	2012	0.2694	-0.025	0.5639
8	2011	2013	0.1942	-0.1064	0.4947
8	2011	2014	0.0812	-0.2064	0.3688
8	2011	2015	-0.2275	-0.5471	0.0921
8	2011	2016	-0.4202	-0.7382	-0.1022
8	2011	2017	-0.1183	-0.4049	0.1683
8	2011	2018	0.2047	-0.1054	0.5148
8	2011	2019	0.3361	0.0372	0.635
8	2011	2020	0.0778	-0.2114	0.3669
8	2011	2021	0.6106	0.3028	0.9184
8	2011	2022	-0.5599	-0.9216	-0.1981
8	2012	2013	-0.0753	-0.334	0.1835
8	2012	2014	-0.1882	-0.4571	0.0807
8	2012	2015	-0.4969	-0.7681	-0.2257
8	2012	2016	-0.6896	-0.9936	-0.3857
8	2012	2017	-0.3877	-0.658	-0.1174
8	2012	2018	-0.0648	-0.3135	0.184
8	2012	2019	0.0667	-0.1995	0.333
8	2012	2020	-0.1917	-0.4855	0.1022
8	2012	2021	0.3411	0.1157	0.5666
8	2012	2022	-0.8293	-1.2005	-0.4582
8	2013	2014	-0.1129	-0.3755	0.1497
8	2013	2015	-0.4216	-0.7068	-0.1365
8	2013	2016	-0.6143	-0.892	-0.3366
8	2013	2017	-0.3124	-0.5849	-0.04
8	2013	2018	0.0105	-0.2606	0.2816
8	2013	2019	0.142	-0.1075	0.3915
8	2013	2020	-0.1164	-0.4049	0.1721
8	2013	2021	0.4164	0.1534	0.6794
8	2013	2022	-0.754	-1.0958	-0.4123
8	2014	2015	-0.3087	-0.5833	-0.034
8	2014	2016	-0.5014	-0.8007	-0.2021
8	2014	2017	-0.1995	-0.4512	0.0522
8	2014	2018	0.1235	-0.1496	0.3965
8	2014	2019	0.2549	-0.0161	0.5259
8	2014	2020	-0.0034	-0.2747	0.2678
8	2014	2021	0.5294	0.2716	0.7871
8	2014	2022	-0.6411	-1.0039	-0.2783
8	2015	2016	-0.1927	-0.4869	0.1015
8	2015	2017	0.1092	-0.1753	0.3936
8	2015	2018	0.4321	0.174	0.6903
8	2015	2019	0.5636	0.2819	0.8454
8	2015	2020	0.3052	-4e-04	0.6109
8	2015	2021	0.838	0.5782	1.0979
8	2015	2022	-0.3324	-0.7038	0.039
8	2016	2017	0.3019	0.0208	0.583
8	2016	2018	0.6249	0.3247	0.925
8	2016	2019	0.7563	0.479	1.0337
8	2016	2020	0.4979	0.1956	0.8003
8	2016	2021	1.0308	0.7264	1.3351
8	2016	2022	-0.1397	-0.4817	0.2024
8	2017	2018	0.323	0.0609	0.585
8	2017	2019	0.4544	0.1867	0.7221
8	2017	2020	0.1961	-0.067	0.4592
8	2017	2021	0.7289	0.4673	0.9904
8	2017	2022	-0.4416	-0.7946	-0.0886
8	2018	2019	0.1315	-0.1222	0.3852
8	2018	2020	-0.1269	-0.4217	0.1679
8	2018	2021	0.4059	0.1773	0.6345
8	2018	2022	-0.7646	-1.1304	-0.3988
8	2019	2020	-0.2584	-0.5318	0.015
8	2019	2021	0.2744	0.0193	0.5296
8	2019	2022	-0.896	-1.2256	-0.5664
8	2020	2021	0.5328	0.2443	0.8214
8	2020	2022	-0.6376	-0.9808	-0.2944
8	2021	2022	-1.1705	-1.5424	-0.7987
9	2007	2010	0.1924	0.0684	0.3165
9	2007	2013	0.0617	-0.087	0.2103
9	2007	2016	0.0578	-0.0863	0.2019
9	2007	2019	-0.3397	-0.5018	-0.1776
9	2007	2022	-0.3985	-0.673	-0.1239
9	2010	2013	-0.1308	-0.272	0.0104
9	2010	2016	-0.1347	-0.2713	0.0019
9	2010	2019	-0.5321	-0.6984	-0.3658
9	2010	2022	-0.5909	-0.8692	-0.3126
9	2013	2016	-0.0039	-0.1507	0.1429
9	2013	2019	-0.4013	-0.5726	-0.2301
9	2013	2022	-0.4601	-0.7413	-0.179
9	2016	2019	-0.3974	-0.556	-0.2389
9	2016	2022	-0.4562	-0.7333	-0.1791
9	2019	2022	-0.0588	-0.3165	0.1989
10	2007	2010	0.0143	-0.0895	0.1181
10	2007	2013	0.062	-0.0812	0.2052
10	2007	2016	0.1133	-0.0738	0.3005
10	2007	2019	0.0532	-0.115	0.2214
10	2007	2022	0.0413	-0.153	0.2355
10	2010	2013	0.0477	-0.0603	0.1557
10	2010	2016	0.0991	-0.0622	0.2603
10	2010	2019	0.0389	-0.1075	0.1853
10	2010	2022	0.027	-0.1494	0.2034
10	2013	2016	0.0512	-0.06	0.1623
10	2013	2019	-0.0088	-0.1349	0.1174
10	2013	2022	-0.0206	-0.1846	0.1433
10	2016	2019	-0.06	-0.179	0.0589
10	2016	2022	-0.0718	-0.236	0.0923
10	2019	2022	-0.0118	-0.1241	0.1005
11	2007	2008	0.2728	0.0593	0.4863
11	2007	2009	0.1523	-0.0749	0.3795
11	2007	2010	0.1604	-0.0706	0.3914
11	2007	2011	0.1607	-0.0846	0.4059
11	2007	2012	0.308	0.0417	0.5743
11	2007	2013	0.3669	0.0926	0.6412
11	2007	2014	0.3412	0.068	0.6145
11	2007	2015	0.4338	0.1341	0.7335
11	2007	2016	0.5052	0.201	0.8094
11	2007	2017	0.5049	0.1892	0.8207
11	2007	2018	0.5584	0.2219	0.895
11	2007	2019	0.6155	0.2703	0.9608
11	2007	2020	0.7027	0.3315	1.0738
11	2007	2021	0.7056	0.3196	1.0917
11	2007	2022	0.449	0.0797	0.8183
11	2008	2009	-0.1205	-0.3157	0.0748
11	2008	2010	-0.1124	-0.3226	0.0978
11	2008	2011	-0.1121	-0.3419	0.1177
11	2008	2012	0.0352	-0.2033	0.2737
11	2008	2013	0.0942	-0.1512	0.3396
11	2008	2014	0.0685	-0.1827	0.3196
11	2008	2015	0.1611	-0.1035	0.4256
11	2008	2016	0.2324	-0.0355	0.5003
11	2008	2017	0.2321	-0.0457	0.51
11	2008	2018	0.2857	-0.0029	0.5742
11	2008	2019	0.3428	0.0475	0.6381
11	2008	2020	0.4299	0.1215	0.7384
11	2008	2021	0.4328	0.1078	0.7579
11	2008	2022	0.1762	-0.1702	0.5226
11	2009	2010	0.008	-0.1689	0.185
11	2009	2011	0.0084	-0.2036	0.2204
11	2009	2012	0.1557	-0.0789	0.3902
11	2009	2013	0.2146	-0.031	0.4602
11	2009	2014	0.1889	-0.0599	0.4377
11	2009	2015	0.2815	0.0099	0.5531
11	2009	2016	0.3529	0.0756	0.6301
11	2009	2017	0.3526	0.0641	0.6411
11	2009	2018	0.4061	0.0992	0.713
11	2009	2019	0.4632	0.147	0.7795
11	2009	2020	0.5504	0.2123	0.8885
11	2009	2021	0.5533	0.1994	0.9073
11	2009	2022	0.2967	-0.0537	0.6471
11	2010	2011	3e-04	-0.1661	0.1667
11	2010	2012	0.1476	-0.0535	0.3488
11	2010	2013	0.2066	-0.0081	0.4213
11	2010	2014	0.1809	-0.0424	0.4042
11	2010	2015	0.2735	0.0235	0.5234
11	2010	2016	0.3448	0.0903	0.5993
11	2010	2017	0.3446	0.0753	0.6138
11	2010	2018	0.3981	0.1093	0.6869
11	2010	2019	0.4552	0.1585	0.7519
11	2010	2020	0.5423	0.2207	0.864
11	2010	2021	0.5453	0.2068	0.8838
11	2010	2022	0.2886	-0.045	0.6223
11	2011	2012	0.1473	-0.0274	0.322
11	2011	2013	0.2062	0.0027	0.4098
11	2011	2014	0.1805	-0.0305	0.3916
11	2011	2015	0.2731	0.0288	0.5175
11	2011	2016	0.3445	0.0931	0.5959
11	2011	2017	0.3442	0.0827	0.6058
11	2011	2018	0.3978	0.1109	0.6846
11	2011	2019	0.4549	0.1581	0.7517
11	2011	2020	0.542	0.2226	0.8615
11	2011	2021	0.5449	0.2055	0.8843
11	2011	2022	0.2883	-0.0433	0.6199
11	2012	2013	0.0589	-0.1119	0.2298
11	2012	2014	0.0332	-0.1675	0.2339
11	2012	2015	0.1258	-0.1005	0.3522
11	2012	2016	0.1972	-0.039	0.4333
11	2012	2017	0.1969	-0.0565	0.4503
11	2012	2018	0.2504	-0.0185	0.5194
11	2012	2019	0.3075	0.0279	0.5872
11	2012	2020	0.3947	0.0914	0.698
11	2012	2021	0.3976	0.0795	0.7157
11	2012	2022	0.141	-0.1831	0.4651
11	2013	2014	-0.0257	-0.1958	0.1444
11	2013	2015	0.0669	-0.1441	0.2779
11	2013	2016	0.1382	-0.08	0.3564
11	2013	2017	0.138	-0.1026	0.3785
11	2013	2018	0.1915	-0.0686	0.4516
11	2013	2019	0.2486	-0.0178	0.515
11	2013	2020	0.3358	0.0435	0.6281
11	2013	2021	0.3387	0.028	0.6493
11	2013	2022	0.0821	-0.2334	0.3975
11	2014	2015	0.0926	-0.0859	0.2712
11	2014	2016	0.1639	-0.0392	0.3671
11	2014	2017	0.1637	-0.0571	0.3845
11	2014	2018	0.2172	-0.032	0.4664
11	2014	2019	0.2743	0.013	0.5356
11	2014	2020	0.3615	0.0781	0.6448
11	2014	2021	0.3644	0.0585	0.6703
11	2014	2022	0.1078	-0.2007	0.4162
11	2015	2016	0.0713	-0.1039	0.2466
11	2015	2017	0.0711	-0.1414	0.2836
11	2015	2018	0.1246	-0.1074	0.3566
11	2015	2019	0.1817	-0.0668	0.4303
11	2015	2020	0.2689	-0.0034	0.5411
11	2015	2021	0.2718	-0.0163	0.5598
11	2015	2022	0.0152	-0.2898	0.3202
11	2016	2017	-3e-04	-0.1722	0.1717
11	2016	2018	0.0533	-0.1542	0.2608
11	2016	2019	0.1104	-0.1096	0.3304
11	2016	2020	0.1975	-0.0544	0.4495
11	2016	2021	0.2005	-0.0721	0.473
11	2016	2022	-0.0562	-0.3422	0.2299
11	2017	2018	0.0535	-0.1237	0.2307
11	2017	2019	0.1106	-0.0973	0.3186
11	2017	2020	0.1978	-0.035	0.4306
11	2017	2021	0.2007	-0.0597	0.4611
11	2017	2022	-0.0559	-0.3365	0.2247
11	2018	2019	0.0571	-0.1126	0.2269
11	2018	2020	0.1443	-0.0647	0.3532
11	2018	2021	0.1472	-0.0786	0.3729
11	2018	2022	-0.1094	-0.3776	0.1587
11	2019	2020	0.0872	-0.0861	0.2604
11	2019	2021	0.0901	-0.1181	0.2983
11	2019	2022	-0.1665	-0.4131	0.08
11	2020	2021	0.0029	-0.1705	0.1764
11	2020	2022	-0.2537	-0.4997	-0.0077
11	2021	2022	-0.2566	-0.4692	-0.0441
12	2007	2008	0.0484	-0.0593	0.1562
12	2007	2009	0.1164	-0.0149	0.2477
12	2007	2010	0.1314	0.0045	0.2582
12	2007	2011	0.1211	-0.0113	0.2534
12	2007	2012	0.1	-0.0375	0.2375
12	2007	2013	0.1089	-0.0212	0.239
12	2007	2014	0.1386	0.0029	0.2743
12	2007	2015	0.1434	0.0077	0.2791
12	2007	2016	0.1524	0.0238	0.281
12	2007	2017	0.1545	0.0224	0.2866
12	2007	2018	0.1424	0.0094	0.2755
12	2007	2019	0.1924	0.0665	0.3182
12	2007	2020	0.2762	0.1418	0.4105
12	2007	2021	0.3512	0.217	0.4854
12	2007	2022	0.3743	0.232	0.5166
12	2008	2009	0.068	-0.0395	0.1754
12	2008	2010	0.0829	-0.0337	0.1996
12	2008	2011	0.0726	-0.0475	0.1928
12	2008	2012	0.0516	-0.0789	0.182
12	2008	2013	0.0605	-0.0651	0.1861
12	2008	2014	0.0902	-0.0355	0.2159
12	2008	2015	0.0949	-0.0324	0.2223
12	2008	2016	0.104	-0.0189	0.2268
12	2008	2017	0.1061	-0.0161	0.2283
12	2008	2018	0.094	-0.0332	0.2212
12	2008	2019	0.1439	0.0228	0.2651
12	2008	2020	0.2277	0.1038	0.3517
12	2008	2021	0.3027	0.1799	0.4256
12	2008	2022	0.3259	0.1902	0.4616
12	2009	2010	0.015	-0.0896	0.1195
12	2009	2011	0.0047	-0.1175	0.1268
12	2009	2012	-0.0164	-0.1493	0.1165
12	2009	2013	-0.0075	-0.1377	0.1228
12	2009	2014	0.0222	-0.1081	0.1526
12	2009	2015	0.027	-0.1028	0.1568
12	2009	2016	0.036	-0.0907	0.1627
12	2009	2017	0.0382	-0.0902	0.1665
12	2009	2018	0.026	-0.107	0.159
12	2009	2019	0.076	-0.0524	0.2044
12	2009	2020	0.1598	0.0309	0.2887
12	2009	2021	0.2348	0.1139	0.3557
12	2009	2022	0.2579	0.1223	0.3935
12	2010	2011	-0.0103	-0.1139	0.0932
12	2010	2012	-0.0314	-0.1557	0.0929
12	2010	2013	-0.0224	-0.1432	0.0983
12	2010	2014	0.0072	-0.1177	0.1322
12	2010	2015	0.012	-0.1142	0.1382
12	2010	2016	0.021	-0.098	0.1401
12	2010	2017	0.0232	-0.1001	0.1465
12	2010	2018	0.0111	-0.1181	0.1402
12	2010	2019	0.061	-0.0602	0.1822
12	2010	2020	0.1448	0.0204	0.2692
12	2010	2021	0.2198	0.1006	0.3391
12	2010	2022	0.2429	0.1134	0.3724
12	2011	2012	-0.0211	-0.1295	0.0874
12	2011	2013	-0.0121	-0.1312	0.1069
12	2011	2014	0.0176	-0.1056	0.1407
12	2011	2015	0.0223	-0.1052	0.1498
12	2011	2016	0.0314	-0.0919	0.1546
12	2011	2017	0.0335	-0.0892	0.1562
12	2011	2018	0.0214	-0.1085	0.1513
12	2011	2019	0.0713	-0.0529	0.1955
12	2011	2020	0.1551	0.0304	0.2799
12	2011	2021	0.2301	0.1076	0.3527
12	2011	2022	0.2533	0.1177	0.3888
12	2012	2013	0.0089	-0.0986	0.1164
12	2012	2014	0.0386	-0.0876	0.1649
12	2012	2015	0.0434	-0.0868	0.1736
12	2012	2016	0.0524	-0.0764	0.1813
12	2012	2017	0.0545	-0.0762	0.1852
12	2012	2018	0.0424	-0.0899	0.1747
12	2012	2019	0.0924	-0.0364	0.2211
12	2012	2020	0.1762	0.0433	0.3091
12	2012	2021	0.2512	0.1214	0.381
12	2012	2022	0.2743	0.1322	0.4164
12	2013	2014	0.0297	-0.0764	0.1358
12	2013	2015	0.0345	-0.0866	0.1555
12	2013	2016	0.0435	-0.0756	0.1625
12	2013	2017	0.0456	-0.0787	0.1699
12	2013	2018	0.0335	-0.0944	0.1614
12	2013	2019	0.0834	-0.0377	0.2046
12	2013	2020	0.1672	0.0402	0.2943
12	2013	2021	0.2423	0.1172	0.3673
12	2013	2022	0.2654	0.131	0.3997
12	2014	2015	0.0048	-0.1013	0.1108
12	2014	2016	0.0138	-0.1037	0.1313
12	2014	2017	0.0159	-0.105	0.1369
12	2014	2018	0.0038	-0.1257	0.1333
12	2014	2019	0.0538	-0.0706	0.1781
12	2014	2020	0.1376	0.0131	0.262
12	2014	2021	0.2126	0.0897	0.3355
12	2014	2022	0.2357	0.0996	0.3717
12	2015	2016	0.009	-0.0946	0.1127
12	2015	2017	0.0112	-0.1082	0.1305
12	2015	2018	-0.001	-0.1265	0.1246
12	2015	2019	0.049	-0.0732	0.1712
12	2015	2020	0.1328	0.0065	0.259
12	2015	2021	0.2078	0.0864	0.3292
12	2015	2022	0.2309	0.0957	0.3661
12	2016	2017	0.0021	-0.0998	0.104
12	2016	2018	-0.01	-0.129	0.109
12	2016	2019	0.04	-0.0743	0.1542
12	2016	2020	0.1238	0.0028	0.2447
12	2016	2021	0.1988	0.0807	0.3168
12	2016	2022	0.2219	0.0943	0.3495
12	2017	2018	-0.0121	-0.1174	0.0931
12	2017	2019	0.0378	-0.076	0.1517
12	2017	2020	0.1216	0.0044	0.2388
12	2017	2021	0.1966	0.079	0.3143
12	2017	2022	0.2198	0.0873	0.3522
12	2018	2019	0.05	-0.0526	0.1526
12	2018	2020	0.1338	0.0127	0.2548
12	2018	2021	0.2088	0.0876	0.3299
12	2018	2022	0.2319	0.095	0.3688
12	2019	2020	0.0838	-0.0192	0.1868
12	2019	2021	0.1588	0.0446	0.2731
12	2019	2022	0.1819	0.0558	0.3081
12	2020	2021	0.075	-0.027	0.1771
12	2020	2022	0.0981	-0.0284	0.2247
12	2021	2022	0.0231	-0.0828	0.129
13	2007	2010	-0.0374	-0.1512	0.0764
13	2007	2013	0.2136	0.0934	0.3337
13	2007	2016	0.2992	0.1813	0.4172
13	2007	2019	0.4532	0.3357	0.5708
13	2007	2022	0.4378	0.2777	0.5979
13	2010	2013	0.2509	0.1409	0.361
13	2010	2016	0.3366	0.2223	0.4509
13	2010	2019	0.4906	0.3759	0.6053
13	2010	2022	0.4752	0.3171	0.6333
13	2013	2016	0.0857	-0.0189	0.1903
13	2013	2019	0.2397	0.1295	0.3498
13	2013	2022	0.2242	0.0692	0.3792
13	2016	2019	0.154	0.0547	0.2533
13	2016	2022	0.1385	-0.0111	0.2881
13	2019	2022	-0.0155	-0.1521	0.1212
14	2007	2010	-0.0763	-0.1456	-0.007
14	2007	2013	-0.0501	-0.1204	0.0203
14	2007	2016	-0.099	-0.1714	-0.0267
14	2007	2019	-0.1178	-0.1934	-0.0422
14	2007	2022	-0.1136	-0.2202	-0.007
14	2010	2013	0.0262	-0.0429	0.0954
14	2010	2016	-0.0228	-0.0938	0.0483
14	2010	2019	-0.0415	-0.1167	0.0337
14	2010	2022	-0.0373	-0.1451	0.0705
14	2013	2016	-0.049	-0.1153	0.0174
14	2013	2019	-0.0677	-0.1419	0.0065
14	2013	2022	-0.0635	-0.17	0.0429
14	2016	2019	-0.0187	-0.0846	0.0471
14	2016	2022	-0.0146	-0.1175	0.0884
14	2019	2022	0.0042	-0.089	0.0973
15	2007	2008	0.1098	-0.0131	0.2327
15	2007	2009	0.1645	0.0252	0.3038
15	2007	2010	0.2616	0.1245	0.3988
15	2007	2011	0.3275	0.1772	0.4778
15	2007	2012	0.3199	0.1624	0.4773
15	2007	2013	0.2485	0.1054	0.3916
15	2007	2014	0.143	0.0012	0.2847
15	2007	2015	0.1932	0.039	0.3475
15	2007	2016	0.1255	-0.015	0.266
15	2007	2017	0.0799	-0.0631	0.2228
15	2007	2018	0.0929	-0.0546	0.2403
15	2007	2019	0.046	-0.0974	0.1895
15	2007	2020	-7e-04	-0.15	0.1486
15	2007	2021	0.0242	-0.1281	0.1765
15	2007	2022	-0.0196	-0.1827	0.1436
15	2008	2009	0.0547	-0.0609	0.1703
15	2008	2010	0.1518	0.0287	0.2749
15	2008	2011	0.2177	0.0907	0.3447
15	2008	2012	0.2101	0.0708	0.3493
15	2008	2013	0.1387	0.0062	0.2713
15	2008	2014	0.0331	-0.1008	0.1671
15	2008	2015	0.0834	-0.0551	0.2219
15	2008	2016	0.0157	-0.1173	0.1487
15	2008	2017	-0.0299	-0.1626	0.1027
15	2008	2018	-0.0169	-0.1508	0.1169
15	2008	2019	-0.0638	-0.2004	0.0729
15	2008	2020	-0.1105	-0.2512	0.0301
15	2008	2021	-0.0856	-0.224	0.0527
15	2008	2022	-0.1294	-0.2885	0.0298
15	2009	2010	0.0971	-0.016	0.2103
15	2009	2011	0.163	0.0324	0.2936
15	2009	2012	0.1554	0.018	0.2927
15	2009	2013	0.084	-0.0495	0.2176
15	2009	2014	-0.0215	-0.1585	0.1154
15	2009	2015	0.0288	-0.1087	0.1662
15	2009	2016	-0.039	-0.1729	0.0949
15	2009	2017	-0.0846	-0.2203	0.051
15	2009	2018	-0.0716	-0.2032	0.0599
15	2009	2019	-0.1185	-0.2562	0.0193
15	2009	2020	-0.1652	-0.3086	-0.0219
15	2009	2021	-0.1403	-0.278	-0.0027
15	2009	2022	-0.1841	-0.3437	-0.0244
15	2010	2011	0.0659	-0.0459	0.1776
15	2010	2012	0.0582	-0.0704	0.1869
15	2010	2013	-0.0131	-0.1353	0.1091
15	2010	2014	-0.1187	-0.2528	0.0154
15	2010	2015	-0.0684	-0.201	0.0642
15	2010	2016	-0.1361	-0.2625	-0.0097
15	2010	2017	-0.1818	-0.314	-0.0495
15	2010	2018	-0.1688	-0.2978	-0.0397
15	2010	2019	-0.2156	-0.3477	-0.0835
15	2010	2020	-0.2624	-0.4036	-0.1211
15	2010	2021	-0.2375	-0.3722	-0.1027
15	2010	2022	-0.2812	-0.4365	-0.1259
15	2011	2012	-0.0076	-0.124	0.1087
15	2011	2013	-0.079	-0.2058	0.0479
15	2011	2014	-0.1845	-0.322	-0.0471
15	2011	2015	-0.1342	-0.2688	3e-04
15	2011	2016	-0.202	-0.3364	-0.0676
15	2011	2017	-0.2476	-0.3828	-0.1125
15	2011	2018	-0.2346	-0.3681	-0.1011
15	2011	2019	-0.2815	-0.4211	-0.1418
15	2011	2020	-0.3282	-0.4734	-0.1831
15	2011	2021	-0.3033	-0.4417	-0.165
15	2011	2022	-0.3471	-0.5104	-0.1837
15	2012	2013	-0.0714	-0.1892	0.0465
15	2012	2014	-0.1769	-0.3188	-0.0351
15	2012	2015	-0.1266	-0.2617	0.0085
15	2012	2016	-0.1944	-0.3332	-0.0556
15	2012	2017	-0.24	-0.383	-0.097
15	2012	2018	-0.227	-0.3631	-0.091
15	2012	2019	-0.2738	-0.4182	-0.1295
15	2012	2020	-0.3206	-0.4726	-0.1686
15	2012	2021	-0.2957	-0.4378	-0.1536
15	2012	2022	-0.3394	-0.5066	-0.1723
15	2013	2014	-0.1056	-0.2246	0.0135
15	2013	2015	-0.0553	-0.1856	0.0751
15	2013	2016	-0.123	-0.2491	0.0031
15	2013	2017	-0.1687	-0.3011	-0.0362
15	2013	2018	-0.1556	-0.2877	-0.0236
15	2013	2019	-0.2025	-0.3372	-0.0678
15	2013	2020	-0.2492	-0.3925	-0.106
15	2013	2021	-0.2244	-0.3624	-0.0863
15	2013	2022	-0.2681	-0.4253	-0.1108
15	2014	2015	0.0503	-0.0746	0.1752
15	2014	2016	-0.0174	-0.1449	0.11
15	2014	2017	-0.0631	-0.1861	0.0599
15	2014	2018	-0.0501	-0.1853	0.0851
15	2014	2019	-0.0969	-0.2343	0.0405
15	2014	2020	-0.1437	-0.282	-0.0053
15	2014	2021	-0.1188	-0.2608	0.0233
15	2014	2022	-0.1625	-0.3216	-0.0034
15	2015	2016	-0.0677	-0.1854	0.0499
15	2015	2017	-0.1134	-0.2468	0.02
15	2015	2018	-0.1004	-0.2293	0.0285
15	2015	2019	-0.1472	-0.2868	-0.0076
15	2015	2020	-0.194	-0.342	-0.046
15	2015	2021	-0.1691	-0.3071	-0.0311
15	2015	2022	-0.2128	-0.376	-0.0496
15	2016	2017	-0.0457	-0.1601	0.0688
15	2016	2018	-0.0326	-0.1593	0.094
15	2016	2019	-0.0795	-0.2087	0.0498
15	2016	2020	-0.1262	-0.2654	0.013
15	2016	2021	-0.1014	-0.2377	0.035
15	2016	2022	-0.1451	-0.2979	0.0077
15	2017	2018	0.013	-0.1036	0.1296
15	2017	2019	-0.0338	-0.1643	0.0966
15	2017	2020	-0.0806	-0.2149	0.0537
15	2017	2021	-0.0557	-0.1931	0.0817
15	2017	2022	-0.0994	-0.2565	0.0577
15	2018	2019	-0.0468	-0.1634	0.0697
15	2018	2020	-0.0936	-0.2295	0.0423
15	2018	2021	-0.0687	-0.1996	0.0622
15	2018	2022	-0.1124	-0.2689	0.044
15	2019	2020	-0.0468	-0.1675	0.074
15	2019	2021	-0.0219	-0.1546	0.1108
15	2019	2022	-0.0656	-0.2168	0.0856
15	2020	2021	0.0249	-0.0988	0.1486
15	2020	2022	-0.0188	-0.1729	0.1352
15	2021	2022	-0.0437	-0.1756	0.0881
16	2007	2010	-0.0652	-0.193	0.0625
16	2007	2013	-0.0804	-0.2388	0.078
16	2007	2016	0.0809	-0.0675	0.2293
16	2007	2019	0.182	0.0284	0.3357
16	2007	2022	0.1087	-0.0915	0.3089
16	2010	2013	-0.0152	-0.1461	0.1157
16	2010	2016	0.1461	0.0033	0.2889
16	2010	2019	0.2472	0.0895	0.4049
16	2010	2022	0.1739	-0.0215	0.3694
16	2013	2016	0.1613	0.0153	0.3073
16	2013	2019	0.2624	0.089	0.4359
16	2013	2022	0.1891	-0.0137	0.3919
16	2016	2019	0.1012	-0.0276	0.2299
16	2016	2022	0.0278	-0.1626	0.2183
16	2019	2022	-0.0734	-0.241	0.0943
17	2007	2010	0.1375	-0.0214	0.2964
17	2007	2013	0.1957	0.0242	0.3671
17	2007	2016	0.3201	0.1415	0.4987
17	2007	2019	0.3248	0.147	0.5026
17	2007	2022	0.5207	0.2613	0.7801
17	2010	2013	0.0582	-0.0844	0.2008
17	2010	2016	0.1826	0.0298	0.3354
17	2010	2019	0.1873	0.0271	0.3476
17	2010	2022	0.3833	0.1559	0.6106
17	2013	2016	0.1244	-0.011	0.2599
17	2013	2019	0.1292	-0.0202	0.2785
17	2013	2022	0.3251	0.1011	0.5491
17	2016	2019	0.0047	-0.1283	0.1377
17	2016	2022	0.2007	-0.0043	0.4056
17	2019	2022	0.196	-5e-04	0.3924
18	2007	2008	0.0421	-0.032	0.1162
18	2007	2009	0.1111	0.0282	0.194
18	2007	2010	0.1366	0.0615	0.2117
18	2007	2011	0.0989	0.0159	0.182
18	2007	2012	0.1062	0.0202	0.1923
18	2007	2013	0.0718	-0.0072	0.1508
18	2007	2014	0.1323	0.0484	0.2161
18	2007	2015	0.1228	0.0374	0.2082
18	2007	2016	0.0177	-0.0599	0.0953
18	2007	2017	0.0415	-0.0417	0.1248
18	2007	2018	0.0288	-0.055	0.1126
18	2007	2019	0.0323	-0.0475	0.1121
18	2007	2020	0.1088	0.0244	0.1932
18	2007	2021	0.05	-0.0342	0.1341
18	2007	2022	0.0778	-0.0114	0.167
18	2008	2009	0.0689	-0.0046	0.1424
18	2008	2010	0.0945	0.0186	0.1704
18	2008	2011	0.0568	-0.0186	0.1322
18	2008	2012	0.0641	-0.0181	0.1462
18	2008	2013	0.0297	-0.0499	0.1092
18	2008	2014	0.0901	0.0147	0.1656
18	2008	2015	0.0807	-4e-04	0.1617
18	2008	2016	-0.0245	-0.1029	0.054
18	2008	2017	-6e-04	-0.0758	0.0745
18	2008	2018	-0.0133	-0.0933	0.0666
18	2008	2019	-0.0098	-0.0898	0.0701
18	2008	2020	0.0667	-0.0096	0.1429
18	2008	2021	0.0078	-0.0718	0.0874
18	2008	2022	0.0356	-0.0545	0.1257
18	2009	2010	0.0256	-0.047	0.0981
18	2009	2011	-0.0122	-0.0933	0.069
18	2009	2012	-0.0049	-0.0852	0.0755
18	2009	2013	-0.0393	-0.1211	0.0425
18	2009	2014	0.0212	-0.0604	0.1028
18	2009	2015	0.0117	-0.0672	0.0906
18	2009	2016	-0.0934	-0.1741	-0.0126
18	2009	2017	-0.0696	-0.1513	0.0122
18	2009	2018	-0.0823	-0.1603	-0.0042
18	2009	2019	-0.0788	-0.1613	0.0037
18	2009	2020	-0.0023	-0.0845	0.08
18	2009	2021	-0.0611	-0.1392	0.017
18	2009	2022	-0.0333	-0.1247	0.0581
18	2010	2011	-0.0377	-0.1105	0.0351
18	2010	2012	-0.0304	-0.1107	0.0499
18	2010	2013	-0.0648	-0.1399	0.0102
18	2010	2014	-0.0044	-0.0838	0.0751
18	2010	2015	-0.0138	-0.0943	0.0667
18	2010	2016	-0.1189	-0.1927	-0.0452
18	2010	2017	-0.0951	-0.1744	-0.0158
18	2010	2018	-0.1078	-0.187	-0.0287
18	2010	2019	-0.1043	-0.1807	-0.028
18	2010	2020	-0.0278	-0.1078	0.0522
18	2010	2021	-0.0867	-0.1662	-0.0071
18	2010	2022	-0.0589	-0.1445	0.0268
